Gender,Age,Сredit_sum,Currency,Term_of_crediting_in day,Interest rate_%,Duration_of_stay_in_a_sity ,Maritial_status,Children,Job_position,Tenure_with_current_employer,Term_of_existence_of_enterprise,Company_type,Number_of_employees_in_kompany ,Income_customer,Costs_customer,goal_credit,Result
Male,43,2160,UAH,1050,18,120_9999,MARRIED,c0,AS,120_9999,120_9999,OT,100_9999,762,420,consumer_credit,good
Male,49,1000,UAH,330,18,120_9999,MARRIED,c0,AS,60_120,60_120,OT,100_9999,961,453,consumer_credit,good
Male,33,2360,UAH,1050,18,120_9999,SINGLE,c0,AS,24_60,24_60,OT,100_9999,787,453,consumer_credit,good
Female,27,2500,UAH,330,24,120_9999,DIVORCED,c0,AS,120_9999,120_9999,ASTL,100_9999,1097,453,consumer_credit,good
Male,47,2000,UAH,1050,16,120_9999,MARRIED,c0,AS,60_120,60_120,FS,100_9999,700,453,consumer_credit,good
Male,55,1200,UAH,330,24,120_9999,DIVORCED,c0,AS,120_9999,120_9999,OT,100_9999,850,453,consumer_credit,good
Male,40,2390,UAH,1050,18,120_9999,SINGLE,c0,AS,24_60,24_60,OT,100_9999,797,453,consumer_credit,good
Male,27,2000,UAH,1050,18,120_9999,SINGLE,c0,AS,24_60,24_60,OT,100_9999,734,453,consumer_credit,good
Male,27,2460,UAH,1050,18,120_9999,MARRIED,c0,AS,0_3,0_12,OT,100_9999,823,453,consumer_credit,good
Female,34,1780,UAH,1050,18,120_9999,MARRIED,c0,AS,120_9999,120_9999,OT,100_9999,594,453,consumer_credit,good
Female,41,2000,UAH,330,24,12_24,MARRIED,c2,MM,24_60,120_9999,PSL,6_15,588,290,consumer_credit,good
Male,39,2000,UAH,330,24,12_24,MARRIED,c2,TM,12_18,120_9999,OT,31_50,1321,290,consumer_credit,good
Female,40,2000,UAH,360,24,120_9999,MARRIED,c0,AS,60_120,120_9999,EOG,100_9999,1070,290,consumer_credit,good
Female,38,2000,UAH,360,24,60_120,MARRIED,c2,AS,120_9999,120_9999,EOG,100_9999,1543,290,consumer_credit,good
Female,57,3200,UAH,360,24,120_9999,MARRIED,c0,TM,24_60,24_60,HRC,6_15,696,310,consumer_credit,bad
Female,52,1700,UAH,330,24,12_24,MARRIED,c0,AS,12_18,12_24,ITT,51_100,549,290,consumer_credit,good
Female,45,1700,UAH,330,24,120_9999,MARRIED,c0,AS,120_9999,120_9999,ITT,51_100,603,290,consumer_credit,bad
Male,53,5000,UAH,330,24,24_60,SINGLE,c1,MM,24_60,24_60,EOG,100_9999,2388,435,consumer_credit,good
Male,35,5000,UAH,330,24,60_120,MARRIED,c0,MM,24_60,24_60,EOG,100_9999,2614,435,consumer_credit,good
Female,36,1300,UAH,360,24,12_24,MARRIED,c0,AS,24_60,24_60,AG,100_9999,498,290,consumer_credit,good
Female,40,9200,UAH,1800,15,120_9999,MARRIED,c1,AS,120_9999,120_9999,EC,31_50,887,435,flat,good
Female,41,3200,UAH,1050,16,120_9999,MARRIED,c0,PE,120_9999,120_9999,FS,51_100,597,290,consumer_credit,bad
Female,54,4000,UAH,1050,16,120_9999,MARRIED,c0,PE,120_9999,120_9999,FS,51_100,682,290,consumer_credit,bad
Male,44,21000,USD,3650,13,120_9999,MARRIED,c1,TM,0_3,0_12,ASTL,0_5,3800,906,flat,good
Female,39,1700,UAH,330,16,120_9999,MARRIED,c0,PE,120_9999,120_9999,FS,51_100,656,290,consumer_credit,bad
Female,57,10700,UAH,360,15,120_9999,MARRIED,c0,MM,120_9999,120_9999,RE,31_50,4060,453,consumer_credit,good
Male,42,15000,USD,2520,12,120_9999,MARRIED,c0,MM,24_60,60_120,FS,51_100,2867,453,flat,good
Male,36,3400,UAH,1080,16,120_9999,SINGLE,c0,PE,12_18,12_24,FS,51_100,606,290,consumer_credit,good
Male,29,15000,UAH,1080,16,120_9999,MARRIED,c0,PE,60_120,60_120,FS,51_100,1395,290,consumer_credit,good
Male,57,5000,UAH,360,24,120_9999,SINGLE,c0,AS,0_3,0_12,WB,6_15,1328,453,consumer_credit,good
Female,32,2750,USD,1080,12,120_9999,MARRIED,c0,PE,24_60,24_60,FS,51_100,1167,290,consumer_credit,good
Male,34,20000,USD,3650,13,120_9999,MARRIED,c0,AS,60_120,60_120,ASTL,51_100,3100,453,consumer_credit,good
Male,50,3200,UAH,330,24,120_9999,MARRIED,c2,MM,12_18,60_120,PSL,51_100,1359,580,consumer_credit,good
Male,50,3500,UAH,330,24,60_120,MARRIED,c1,AS,24_60,60_120,FMG,100_9999,1315,290,consumer_credit,good
Female,36,5000,UAH,240,24,120_9999,MARRIED,c2,MM,60_120,60_120,FMCG,0_5,1592,290,consumer_credit,good
Female,47,2800,UAH,330,24,120_9999,SINGLE,c0,MM,12_18,12_24,FMCG,51_100,827,290,consumer_credit,good
Female,56,2150,UAH,360,24,120_9999,DIVORCED,c0,AS,120_9999,120_9999,MFC,51_100,666,290,consumer_credit,bad
Male,57,3150,UAH,330,24,60_120,MARRIED,c1,AS,60_120,120_9999,FMG,100_9999,1144,435,consumer_credit,good
Male,36,9000,USD,3600,13,120_9999,MARRIED,c1,AS,60_120,60_120,EC,31_50,2181,650,flat,good
Male,35,14000,USD,3600,13,120_9999,MARRIED,c1,AS,60_120,60_120,OT,31_50,2140,370,flat,good
Male,35,18500,USD,1440,13,120_9999,MARRIED,c0,TM,120_9999,120_9999,ASTL,0_5,7521,1150,consumer_credit,good
Male,55,25000,USD,1800,13,120_9999,MARRIED,c0,TM,120_9999,120_9999,ASTL,0_5,10500,1150,consumer_credit,good
Female,51,27000,USD,2520,13,120_9999,MARRIED,c0,AS,60_120,60_120,ASTL,6_15,4792,356,consumer_credit,good
Female,31,18000,USD,2520,13,120_9999,DIVORCED,c1,TM,60_120,60_120,WB,0_5,2720,382,flat,good
Male,42,25000,USD,2520,13,60_120,MARRIED,c1,AS,60_120,60_120,FMG,100_9999,3917,482,flat,good
Female,41,17000,USD,2520,13,120_9999,SINGLE,c0,AS,60_120,60_120,EOG,100_9999,2877,362,flat,good
Male,31,10500,USD,3600,13,120_9999,MARRIED,c0,AS,12_18,12_24,WB,31_50,2329,650,flat,good
Male,30,11500,USD,2520,13,120_9999,DIVORCED,c0,AS,0_3,0_12,WB,31_50,2283,380,consumer_credit,good
Female,49,9000,USD,3600,13,120_9999,MARRIED,c1,AS,24_60,24_60,WB,31_50,2044,600,flat,good
Female,28,13000,USD,3650,13,120_9999,MARRIED,c1,MM,0_3,120_9999,FMG,100_9999,2286,800,flat,good
Female,39,3000,UAH,1080,16,120_9999,SINGLE,c0,PE,120_9999,120_9999,FS,51_100,507,265,consumer_credit,bad
Male,54,20400,USD,2520,12,120_9999,MARRIED,c2,TM,0_3,0_12,MPP,0_5,8565,1050,consumer_credit,good
Male,39,6560,USD,3600,13,12_24,MARRIED,c1,MM,0_3,12_24,FS,100_9999,1727,786,flat,good
Male,56,100000,UAH,2520,15,24_60,MARRIED,c1,SP,60_120,60_120,FS,51_100,4114,786,flat,good
Female,41,88540,UAH,2520,15,120_9999,MARRIED,c1,TM,24_60,24_60,WB,6_15,5419,1480,flat,good
Male,48,118852,UAH,3240,15,120_9999,MARRIED,c0,TM,60_120,60_120,WB,0_5,14445,800,flat,good
Female,27,54869,UAH,3240,15,120_9999,SINGLE,c0,AS,60_120,60_120,FMG,100_9999,4088,1050,flat,good
Female,30,2000,UAH,360,24,120_9999,SINGLE,c0,AS,12_18,12_24,FMG,51_100,635,265,consumer_credit,bad
Male,34,2000,UAH,360,24,120_9999,SINGLE,c0,AS,60_120,60_120,PSL,51_100,1693,530,consumer_credit,good
Female,34,50500,UAH,3600,15,60_120,MARRIED,c0,AS,24_60,24_60,CA,100_9999,1740,524,overhaul,good
Female,27,3000,UAH,1080,16,60_120,MARRIED,c1,AS,120_9999,120_9999,FS,51_100,568,312,consumer_credit,good
Male,37,60000,UAH,3600,15,120_9999,MARRIED,c1,AS,60_120,120_9999,FMCG,100_9999,2322,786,flat,good
Male,42,345,USD,360,14,120_9999,MARRIED,c1,AS,60_120,60_120,FMG,100_9999,612,270,consumer_credit,bad
Male,35,13000,UAH,2520,19,120_9999,MARRIED,c1,AS,12_18,12_24,FMCG,100_9999,2348,1185,consumer_credit,good
Female,29,390,USD,360,14,120_9999,DIVORCED,c0,AS,120_9999,120_9999,FMG,6_15,874,351,consumer_credit,good
Female,40,10000,USD,2520,12,120_9999,MARRIED,c2,TM,24_60,24_60,CI,0_5,3318,1048,flat,good
Male,41,17600,USD,3600,13,120_9999,MARRIED,c1,TM,60_120,60_120,ASTL,6_15,2707,786,flat,good
Female,42,2000,UAH,360,24,120_9999,MARRIED,c0,AS,0_3,0_12,EOG,100_9999,665,262,consumer_credit,bad
Female,53,7434,USD,3600,13,120_9999,MARRIED,c1,SP,24_60,24_60,HRC,51_100,1687,786,flat,good
Female,39,6985,USD,2520,12,120_9999,SINGLE,c0,AS,24_60,24_60,OT,100_9999,2067,786,flat,good
Female,25,800,UAH,360,24,24_60,SINGLE,c0,AS,24_60,24_60,EC,100_9999,479,262,consumer_credit,good
Male,30,9000,USD,3600,13,120_9999,SINGLE,c0,AS,24_60,12_24,EC,51_100,2265,764,flat,good
Female,25,7000,UAH,1080,15,120_9999,MARRIED,c0,AS,60_120,24_60,FS,100_9999,1503,782,consumer_credit,good
Female,40,10000,UAH,1080,16,120_9999,MARRIED,c0,AS,60_120,24_60,FS,100_9999,1595,764,consumer_credit,good
Female,51,5000,UAH,1080,16,120_9999,MARRIED,c0,AS,60_120,24_60,FS,100_9999,832,400,consumer_credit,good
Male,45,16857,USD,7200,13,120_9999,MARRIED,c0,AS,24_60,24_60,WB,6_15,3499,1146,flat,good
Female,39,6000,USD,3600,13,120_9999,MARRIED,c0,SP,60_120,24_60,OT,6_15,1867,764,flat,good
Male,38,18000,USD,2520,12,120_9999,MARRIED,c2,AS,24_60,24_60,OT,6_15,5012,1346,flat,good
Female,36,25000,USD,3600,13,120_9999,MARRIED,c2,AS,24_60,24_60,OT,31_50,4190,582,house,good
Female,34,13680,USD,3600,13,120_9999,SINGLE,c0,AS,24_60,24_60,FS,51_100,2872,764,flat,good
Male,27,16000,USD,3600,13,120_9999,MARRIED,c0,AS,24_60,24_60,OT,31_50,4070,1038,flat,good
Male,29,20000,USD,7200,13,120_9999,MARRIED,c1,AS,120_9999,120_9999,PSL,51_100,4035,1200,flat,good
Male,35,15600,USD,7200,13,120_9999,MARRIED,c1,AS,60_120,24_60,ASTL,6_15,2380,382,overhaul,good
Female,39,21620,USD,7200,13,60_120,SINGLE,c0,SP,24_60,24_60,ASTL,31_50,3123,400,flat,good
Female,32,24130,USD,7200,13,120_9999,MARRIED,c0,TM,24_60,24_60,WB,0_5,11923,850,flat,good
Male,29,8000,USD,2520,12,120_9999,MARRIED,c0,AS,12_18,12_24,OT,6_15,1635,382,flat,good
Male,29,24900,USD,3600,12,120_9999,MARRIED,c1,AS,12_18,12_24,WB,0_5,4568,1150,flat,good
Male,33,10000,USD,1800,12,120_9999,MARRIED,c2,SP,120_9999,24_60,FS,31_50,3629,1146,overhaul,good
Female,36,5000,USD,2520,12,120_9999,MARRIED,c0,SP,0_3,0_12,OT,51_100,1245,382,overhaul,good
Male,34,33018,USD,5400,13,120_9999,MARRIED,c0,SP,24_60,24_60,ALC,6_15,5231,764,flat,good
Male,38,48000,UAH,2520,17,12_24,MARRIED,c0,AS,0_3,12_24,OT,0_5,3188,1146,overhaul,good
Female,33,34000,USD,3600,13,120_9999,MARRIED,c0,SP,60_120,24_60,AG,51_100,5949,914,flat,good
Male,33,16377,USD,5400,13,120_9999,MARRIED,c1,AS,24_60,24_60,OT,51_100,4492,1300,flat,good
Male,28,24790,USD,5400,13,120_9999,MARRIED,c1,TM,60_120,60_120,HRC,0_5,8547,2251,flat,good
Female,34,2000,USD,360,14,60_120,MARRIED,c0,SP,60_120,60_120,FMCG,31_50,1971,382,consumer_credit,good
Male,39,2000,USD,360,14,120_9999,MARRIED,c0,MM,24_60,24_60,MFC,0_5,1971,382,consumer_credit,good
Male,32,2000,USD,360,14,60_120,MARRIED,c0,TM,60_120,60_120,OT,0_5,5094,764,consumer_credit,good
Female,37,4000,USD,2555,12,120_9999,DIVORCED,c0,SP,24_60,24_60,OT,51_100,1658,764,overhaul,bad
Female,56,50000,UAH,2555,17,120_9999,DIVORCED,c0,TM,24_60,24_60,WB,0_5,2473,382,overhaul,good
Male,48,3000,USD,3600,13,120_9999,MARRIED,c2,SP,120_9999,120_9999,EC,31_50,2270,1146,overhaul,good
Male,46,10000,USD,3600,13,120_9999,SINGLE,c0,TM,60_120,60_120,WB,0_5,1943,382,overhaul,good
Male,41,1000,EUR,420,12,120_9999,MARRIED,c1,AS,24_60,24_60,CA,31_50,1847,764,consumer_credit,good
Male,34,17250,USD,5400,13,120_9999,MARRIED,c1,TM,24_60,24_60,OT,0_5,4000,1146,flat,good
Female,33,30000,USD,2520,15,120_9999,MARRIED,c1,TM,24_60,24_60,MPP,0_5,7613,1146,consumer_credit,good
Female,39,134000,UAH,5400,15,120_9999,MARRIED,c2,TM,24_60,24_60,FMCG,6_15,15192,2378,auto,good
Male,36,8000,USD,5400,13,60_120,MARRIED,c0,MM,12_18,24_60,TSPW,6_15,2045,764,flat,good
Female,29,50000,UAH,2520,18,60_120,MARRIED,c1,TM,60_120,60_120,OT,0_5,30333,3400,consumer_credit,good
Male,50,77846,UAH,3600,15,120_9999,MARRIED,c1,SP,12_18,12_24,ASTL,100_9999,9279,762,flat,good
Male,29,18000,USD,2520,15,120_9999,SINGLE,c1,TM,60_120,60_120,OT,0_5,3666,382,overhaul,good
Male,45,6000,USD,3600,12,120_9999,MARRIED,c1,TM,60_120,60_120,ASTL,0_5,1403,400,flat,good
Male,46,6000,UAH,2520,15,120_9999,MARRIED,c1,AS,24_60,24_60,CA,100_9999,853,382,flat,good
Male,47,23600,USD,5400,13,120_9999,MARRIED,c1,AS,24_60,60_120,WB,100_9999,3925,850,flat,good
Female,37,21600,USD,2520,12,120_9999,MARRIED,c1,TM,24_60,24_60,WB,0_5,4000,730,flat,good
Male,39,10800,USD,2520,15,120_9999,SINGLE,c0,AS,0_3,0_12,AG,31_50,2147,390,overhaul,good
Male,28,25000,USD,5400,13,120_9999,SINGLE,c0,AS,12_18,24_60,OT,51_100,4771,1140,flat,good
Female,27,18275,USD,3600,13,120_9999,SINGLE,c0,AS,0_3,0_12,FMCG,51_100,2819,400,flat,good
Male,33,42890,USD,2520,13,60_120,MARRIED,c0,SP,0_3,0_12,WB,100_9999,7528,800,flat,good
Male,27,17800,USD,5400,13,120_9999,SINGLE,c0,AS,12_18,12_24,CA,100_9999,2440,450,flat,good
Male,31,26000,USD,5400,13,24_60,SINGLE,c0,SP,120_9999,120_9999,ALC,100_9999,11259,590,flat,good
Male,33,16700,USD,5400,13,120_9999,DIVORCED,c0,MM,0_3,24_60,EOG,100_9999,2231,390,flat,good
Male,31,29250,USD,2520,13,12_24,MARRIED,c1,TM,0_3,0_12,OT,6_15,15543,950,flat,good
Female,39,11000,USD,3600,13,60_120,MARRIED,c0,TM,24_60,24_60,ITT,6_15,1938,400,flat,good
Female,29,56000,USD,2520,12,60_120,MARRIED,c1,TM,12_18,12_24,ASTL,0_5,14505,4164,flat,good
Female,36,8000,USD,3600,12,120_9999,DIVORCED,c0,AS,12_18,12_24,FS,100_9999,1968,800,flat,good
Male,34,15000,USD,5400,13,12_24,MARRIED,c0,MM,12_18,12_24,WB,6_15,2568,750,flat,good
Male,29,2000,USD,360,14,120_9999,MARRIED,c0,TM,24_60,24_60,OT,6_15,2172,524,consumer_credit,good
Male,42,130000,UAH,1825,18,60_120,DIVORCED,c1,TM,24_60,24_60,OT,0_5,6667,600,consumer_credit,good
Female,46,20000,USD,3600,13,120_9999,MARRIED,c1,SP,24_60,24_60,WB,31_50,3333,770,flat,good
Male,43,29500,USD,5400,13,24_60,MARRIED,c0,AS,24_60,24_60,OT,100_9999,4079,647,flat,good
Female,44,12000,USD,2520,12,120_9999,MARRIED,c0,AS,60_120,60_120,OT,51_100,3126,765,flat,good
Female,39,550,USD,360,14,120_9999,MARRIED,c0,AS,120_9999,120_9999,MFC,100_9999,1312,764,consumer_credit,good
Male,54,55250,USD,3600,13,120_9999,MARRIED,c1,TM,24_60,24_60,RE,6_15,28620,4730,flat,good
Male,36,4000,USD,2520,15,60_120,MARRIED,c0,AS,24_60,60_120,ASTL,100_9999,1387,765,consumer_credit,good
Female,37,2800,UAH,360,16,120_9999,SINGLE,c2,AS,120_9999,120_9999,OT,51_100,792,280,consumer_credit,good
Female,51,36000,USD,5400,13,120_9999,SINGLE,c0,PE,24_60,24_60,OT,51_100,1013,380,flat,good
Female,28,10000,USD,2520,14,120_9999,SINGLE,c0,PE,24_60,24_60,OT,51_100,1013,380,consumer_credit,good
Female,28,8000,USD,3600,13,120_9999,SINGLE,c2,AS,120_9999,120_9999,OT,51_100,792,280,flat,good
Male,51,2800,UAH,360,16,120_9999,MARRIED,c1,MM,12_18,60_120,AG,6_15,3624,1146,consumer_credit,good
Male,36,38600,USD,2310,13,12_24,MARRIED,c1,AS,0_3,24_60,WB,100_9999,5694,1528,flat,good
Female,31,27900,USD,5400,13,12_24,SINGLE,c0,AS,0_3,0_12,WB,6_15,1420,382,flat,good
Male,31,3000,UAH,360,16,120_9999,MARRIED,c1,MM,24_60,60_120,FMG,31_50,3919,764,consumer_credit,good
Female,48,5000,USD,2520,13,120_9999,MARRIED,c0,TM,24_60,24_60,MFC,0_5,6417,650,flat,good
Male,33,37500,USD,5400,13,60_120,SINGLE,c0,AS,12_18,12_24,OT,31_50,1928,764,auto,good
Female,27,16000,USD,5400,13,120_9999,MARRIED,c0,PE,12_18,24_60,FS,6_15,1449,702,flat,good
Female,31,26400,USD,3600,13,24_60,MARRIED,c0,SP,24_60,60_120,ALC,6_15,2327,382,flat,good
Female,41,15000,USD,2400,13,120_9999,DIVORCED,c2,AS,12_18,12_24,OT,31_50,4954,1528,flat,good
Female,39,30000,USD,5400,13,120_9999,SINGLE,c0,AS,0_3,60_120,WB,6_15,1008,382,flat,good
Female,38,4000,UAH,360,24,120_9999,MARRIED,c2,MM,24_60,24_60,WB,6_15,1245,382,consumer_credit,good
Male,45,150000,UAH,540,18,120_9999,MARRIED,c1,TM,60_120,60_120,OT,31_50,15300,1650,consumer_credit,good
Male,58,4000,UAH,360,24,120_9999,MARRIED,c1,TM,60_120,60_120,OT,0_5,25128,1150,consumer_credit,good
Male,35,26775,USD,3600,13,120_9999,MARRIED,c1,AS,24_60,24_60,OT,0_5,1826,764,flat,good
Female,37,52960,USD,5400,13,120_9999,DIVORCED,c1,MM,12_18,12_24,WB,51_100,13340,765,flat,good
Female,32,4000,USD,270,11,120_9999,MARRIED,c0,SP,120_9999,120_9999,FS,100_9999,3242,385,consumer_credit,good
Female,43,100000,UAH,2520,20,120_9999,MARRIED,c0,TM,60_120,60_120,HRC,0_5,3920,450,consumer_credit,good
Male,52,20400,USD,3600,13,120_9999,SINGLE,c0,AS,12_18,12_24,LI,6_15,4837,782,flat,good
Male,41,27000,USD,5400,13,60_120,SINGLE,c0,AS,24_60,24_60,WB,31_50,4234,700,flat,good
Male,31,3700,USD,5400,13,3_6,MARRIED,c0,SP,60_120,60_120,PSL,51_100,929,385,flat,good
Female,33,15000,USD,3600,13,120_9999,MARRIED,c0,AS,24_60,24_60,WB,0_5,2323,400,flat,good
Male,53,16000,USD,5400,14,120_9999,MARRIED,c0,AS,60_120,120_9999,OT,100_9999,2676,772,flat,good
Female,34,14873,USD,5400,13,120_9999,SINGLE,c0,TM,24_60,24_60,OT,0_5,3911,1132,flat,good
Female,30,15000,USD,5400,13,120_9999,MARRIED,c1,AS,120_9999,120_9999,ITT,100_9999,2360,400,flat,good
Male,35,10733,USD,5400,13,60_120,SINGLE,c0,AS,60_120,60_120,RE,6_15,4148,2709,flat,good
Male,34,39200,USD,5400,13,12_24,MARRIED,c1,AS,12_18,12_24,CA,31_50,5114,800,flat,good
Male,31,25000,USD,5400,13,120_9999,MARRIED,c0,TM,24_60,24_60,WB,0_5,4620,1910,flat,good
Male,46,4900,USD,5400,13,120_9999,SINGLE,c0,AS,120_9999,120_9999,FMG,51_100,863,385,flat,good
Male,39,25000,USD,5400,13,24_60,MARRIED,c0,AS,24_60,24_60,WB,0_5,3353,400,flat,good
Male,42,125000,UAH,2520,20,120_9999,MARRIED,c0,AS,60_120,24_60,WB,0_5,5133,400,consumer_credit,good
Male,45,20000,USD,3600,13,60_120,MARRIED,c1,AS,24_60,24_60,WB,6_15,8691,0,flat,good
Female,38,76000,UAH,5475,15,120_9999,DIVORCED,c1,AS,24_60,24_60,RE,31_50,2600,770,flat,good
Female,34,17000,USD,5475,13,120_9999,DIVORCED,c1,TM,12_18,24_60,AG,31_50,2600,770,flat,good
Female,35,68780,UAH,5475,15,120_9999,SINGLE,c0,TM,24_60,24_60,RE,0_5,6000,1070,flat,good
Male,31,7200,USD,1095,13,120_9999,MARRIED,c0,AS,0_3,0_12,FMG,51_100,5433,700,flat,good
Male,27,1400,UAH,360,24,120_9999,MARRIED,c0,AS,24_60,24_60,FMG,100_9999,581,270,consumer_credit,good
Male,36,1400,UAH,360,24,120_9999,MARRIED,c0,AS,12_18,12_24,FMG,100_9999,870,340,consumer_credit,good
Female,27,1500,UAH,360,24,120_9999,MARRIED,c1,AS,24_60,24_60,OT,6_15,1016,450,consumer_credit,good
Female,31,1500,UAH,360,24,120_9999,DIVORCED,c1,AS,24_60,24_60,OT,6_15,1862,450,consumer_credit,good
Male,44,3000,UAH,1080,16,120_9999,MARRIED,c0,PE,0_3,24_60,FS,51_100,1561,550,consumer_credit,good
Female,29,26518,USD,5400,13,120_9999,DIVORCED,c1,AS,60_120,60_120,FMG,31_50,3340,650,flat,good
Male,45,7000,UAH,360,7,120_9999,MARRIED,c1,MM,120_9999,120_9999,OT,100_9999,2395,764,consumer_credit,good
Female,41,18000,USD,3600,13,120_9999,MARRIED,c0,MM,24_60,120_9999,FMG,51_100,3320,1146,consumer_credit,bad
Male,58,15000,USD,2520,15,120_9999,MARRIED,c1,TM,12_18,12_24,EC,6_15,6067,764,consumer_credit,good
Female,47,98900,USD,5400,13,12_24,DIVORCED,c2,TM,0_3,0_12,WB,0_5,17059,1600,auto,good
Male,41,40000,USD,1800,14,120_9999,DIVORCED,c0,TM,24_60,24_60,FMCG,31_50,8878,700,flat,good
Male,43,98900,USD,1800,14,120_9999,MARRIED,c2,TM,24_60,24_60,WB,0_5,24352,1550,consumer_credit,good
Male,44,40509,USD,3600,13,60_120,MARRIED,c3,TM,24_60,24_60,WB,6_15,6460,1910,flat,good
Male,40,4550,USD,1080,14,120_9999,MARRIED,c2,TM,60_120,60_120,HI,6_15,1394,382,consumer_credit,good
Female,39,12160,USD,5400,13,120_9999,MARRIED,c1,AS,12_18,12_24,OT,51_100,3233,1550,flat,good
Female,39,69000,UAH,5400,15,120_9999,MARRIED,c1,AS,120_9999,120_9999,FMG,100_9999,2679,1146,flat,good
Male,34,168300,USD,1800,13,120_9999,DIVORCED,c0,TM,0_3,0_12,RE,6_15,27974,750,consumer_credit,good
Female,42,137360,UAH,2520,15,120_9999,MARRIED,c2,TM,24_60,24_60,EC,6_15,4824,382,flat,good
Male,51,115000,UAH,1800,15,120_9999,SINGLE,c0,TM,12_18,12_24,WB,0_5,4952,382,auto,good
Male,33,12160,USD,5400,13,120_9999,MARRIED,c1,AS,0_3,0_12,WB,0_5,3000,846,flat,good
Male,34,10000,UAH,360,24,120_9999,MARRIED,c1,TM,60_120,60_120,OT,6_15,2350,764,consumer_credit,good
Male,50,172856,UAH,2520,18,120_9999,MARRIED,c1,TM,24_60,24_60,OT,6_15,5978,764,flat,good
Female,55,10000,UAH,360,24,120_9999,MARRIED,c1,AS,12_18,12_24,ASTL,0_5,4045,800,consumer_credit,good
Female,29,11000,USD,2520,12,120_9999,MARRIED,c1,MM,120_9999,120_9999,FMG,100_9999,2446,500,flat,good
Male,45,10000,USD,3600,13,120_9999,MARRIED,c1,AS,24_60,24_60,OT,31_50,2850,1190,flat,good
Female,53,3500,UAH,360,24,120_9999,MARRIED,c0,AS,24_60,24_60,CA,31_50,1652,764,consumer_credit,good
Female,30,300,USD,360,14,120_9999,MARRIED,c0,AS,0_3,0_12,OT,51_100,905,382,consumer_credit,good
Female,37,8000,USD,2520,15,24_60,MARRIED,c0,AS,120_9999,120_9999,FMG,100_9999,1760,382,consumer_credit,good
Female,33,20650,USD,5400,13,120_9999,SINGLE,c0,AS,24_60,24_60,FMG,0_5,2375,382,flat,good
Female,29,8000,UAH,3600,13,120_9999,SINGLE,c0,AS,0_3,0_12,ESB,6_15,1262,764,flat,good
Female,28,2000,USD,360,14,120_9999,MARRIED,c0,TM,0_3,12_24,WB,0_5,1496,400,consumer_credit,good
Male,53,2000,USD,360,14,120_9999,MARRIED,c0,TM,0_3,12_24,WB,0_5,1496,400,consumer_credit,good
Male,34,388850,UAH,5400,15,60_120,MARRIED,c2,TM,24_60,24_60,OT,0_5,9651,1225,flat,good
Female,36,25500,USD,3600,13,120_9999,SINGLE,c0,AS,24_60,24_60,WB,51_100,4260,690,flat,good
Male,28,10500,USD,3600,13,120_9999,CIVILMARRIAGE,c0,AS,24_60,24_60,EC,100_9999,2622,765,flat,good
Male,32,10000,USD,5400,13,120_9999,SINGLE,c0,AS,24_60,24_60,ASTL,51_100,2211,800,flat,good
Female,34,5000,USD,5400,13,120_9999,MARRIED,c0,AS,24_60,24_60,EC,100_9999,1347,770,flat,good
Female,36,3000,UAH,720,16,12_24,MARRIED,c0,AS,24_60,24_60,FS,100_9999,1897,1012,consumer_credit,good
Male,52,15300,USD,5400,13,120_9999,MARRIED,c0,MM,24_60,24_60,ITT,51_100,5658,825,flat,good
Female,36,20000,USD,2520,15,120_9999,MARRIED,c0,TM,60_120,60_120,WB,6_15,5544,800,overhaul,good
Male,48,2000,USD,360,14,60_120,SINGLE,c0,AS,12_18,12_24,FS,31_50,2531,500,consumer_credit,good
Female,32,64800,USD,2520,15,120_9999,MARRIED,c0,TM,120_9999,120_9999,WB,6_15,11663,450,overhaul,good
Male,50,9000,USD,1080,14,120_9999,MARRIED,c0,TM,60_120,60_120,WB,51_100,3962,1000,consumer_credit,good
Male,60,20000,USD,5400,13,120_9999,MARRIED,c1,AS,12_18,12_24,WB,0_5,3800,764,flat,good
Male,33,30000,USD,2520,12,120_9999,MARRIED,c0,TM,24_60,24_60,HRC,0_5,6655,1146,flat,good
Female,45,20250,USD,2820,13,120_9999,MARRIED,c0,AS,24_60,24_60,WB,0_5,3849,765,flat,good
Female,29,3000,UAH,1080,16,120_9999,MARRIED,c0,AS,24_60,120_9999,FS,100_9999,1464,764,consumer_credit,good
Male,37,12000,USD,3600,13,120_9999,MARRIED,c1,AS,24_60,24_60,WB,0_5,7654,1146,flat,good
Male,29,27000,USD,5400,13,60_120,MARRIED,c0,AS,0_3,60_120,EC,100_9999,3780,764,flat,good
Female,30,18400,USD,3600,13,120_9999,MARRIED,c1,TM,12_18,12_24,WB,0_5,7476,764,flat,good
Female,36,45000,UAH,2520,20,120_9999,MARRIED,c1,AS,24_60,60_120,EC,100_9999,2300,764,flat,good
Male,35,34200,USD,2520,13,120_9999,MARRIED,c1,TM,60_120,60_120,WB,0_5,6333,764,flat,good
Female,38,18000,USD,2520,15,120_9999,MARRIED,c0,SP,24_60,24_60,WB,0_5,3695,382,consumer_credit,good
Male,31,50000,UAH,2520,20,120_9999,MARRIED,c2,AS,24_60,24_60,CI,0_5,9732,1146,consumer_credit,good
Male,46,25875,USD,5400,13,120_9999,MARRIED,c1,TM,60_120,60_120,OT,0_5,5940,764,flat,good
